step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_encoded,balanceOrig_diff,balanceDest_diff,amount_to_oldbalanceOrg_ratio,amount_to_oldbalanceDest_ratio,is_zero_oldbalanceOrg,is_zero_newbalanceOrig,is_zero_oldbalanceDest,is_zero_newbalanceDest,is_merchant
2,1216.72,11256.0,10039.28,0.0,0.0,0,3,1216.7199999999993,0.0,0.10809523809523809,0.0,0,0,1,1,1
2,13939.21,24719.0,10779.79,20765.02,13707.11,0,1,13939.21,7057.91,0.5639067114365468,0.6712832446104072,0,0,0,0,0
2,156474.87,168005.0,11530.13,3624999.45,2560556.45,0,4,156474.87,1064443.0,0.9313703163596321,0.04316548792855678,0,0,0,0,0
2,5871.06,10492.0,4620.94,23508.22,29379.28,0,2,5871.06,-5871.059999999998,0.5595749142203584,0.24974498281877575,0,0,0,0,0
2,2351.74,1204.19,0.0,18910.85,21262.59,0,2,1204.19,-2351.7400000000016,1.95296423321901,0.12435929638276438,0,1,0,0,0
2,4681.64,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
2,10819.72,5097.0,0.0,0.0,0.0,0,3,5097.0,0.0,2.122762409260349,0.0,0,1,1,1,1
2,1046.5,216.0,0.0,352750.76,280487.56,0,2,216.0,72263.20000000001,4.844907407407407,0.0029666838988525496,0,1,0,0,0
2,5904.7,21692.0,15787.3,0.0,0.0,0,3,5904.700000000001,0.0,0.27220634335238797,0.0,0,0,1,1,1
2,7118.18,23192.0,16073.82,0.0,0.0,0,3,7118.18,0.0,0.30692393928941014,0.0,0,0,1,1,1
2,6022.26,16073.82,10051.56,0.0,0.0,0,3,6022.26,0.0,0.3746626501976506,0.0,0,0,1,1,1
2,5360.4,586.0,0.0,42198.0,36078.93,0,2,586.0,6119.07,9.147440273037542,0.12702971704820132,0,1,0,0,0
2,11667.76,459092.0,447424.24,0.0,0.0,0,3,11667.76000000001,0.0,0.02541486238052504,0.0,0,0,1,1,1
2,2316.7,48238.0,45921.3,0.0,0.0,0,3,2316.699999999997,0.0,0.0480264521746341,0.0,0,0,1,1,1
2,7049.83,69986.0,62936.17,0.0,0.0,0,3,7049.830000000002,0.0,0.10073200354356586,0.0,0,0,1,1,1
2,2110.53,855.0,0.0,0.0,0.0,0,3,855.0,0.0,2.4684561403508773,0.0,0,1,1,1,1
2,5758.46,5407.0,0.0,0.0,0.0,0,3,5407.0,0.0,1.0650009247272054,0.0,0,1,1,1,1
2,89518.58,0.0,0.0,273208.5,62111.53,0,1,0.0,211096.97,0.0,0.3276566431864309,1,1,0,0,0
2,28369.42,0.0,0.0,31836.0,60205.42,0,1,0.0,-28369.42,0.0,0.891111320517653,1,1,0,0,0
2,2900.55,498882.0,495981.45,0.0,0.0,0,3,2900.5499999999884,0.0,0.005814100328334156,0.0,0,0,1,1,1
2,4390.62,69336.0,64945.38,4820.0,0.0,0,2,4390.620000000003,4820.0,0.06332381446867429,0.9109170124481327,0,0,0,1,0
2,12343.16,25198.0,12854.84,0.0,0.0,0,3,12343.16,0.0,0.489846813239146,0.0,0,0,1,1,1
2,873.3,123.0,0.0,0.0,0.0,0,3,123.0,0.0,7.1,0.0,0,1,1,1,1
2,545.55,4087.0,3541.45,0.0,0.0,0,3,545.5500000000002,0.0,0.1334842182529973,0.0,0,0,1,1,1
2,11987.41,31295.0,19307.59,0.0,0.0,0,3,11987.41,0.0,0.38304553443042016,0.0,0,0,1,1,1
2,2692.22,24521.0,21828.78,0.0,0.0,0,3,2692.220000000001,0.0,0.10979242282125524,0.0,0,0,1,1,1
2,7594.57,508.0,0.0,16730.22,24324.79,0,2,508.0,-7594.57,14.94994094488189,0.45394322369938944,0,1,0,0,0
2,8048.16,40002.33,31954.17,0.0,0.0,0,3,8048.1600000000035,0.0,0.20119228054965796,0.0,0,0,1,1,1
2,169734.47,31954.17,0.0,7300729.62,7760414.85,0,1,31954.17,-459685.2299999995,5.311809694947483,0.0232489735731372,0,1,0,0,0
2,113758.88,0.0,0.0,201469.14,19293.26,0,1,0.0,182175.88,0.0,0.5646466749200398,1,1,0,0,0
2,5301.22,30441.0,25139.78,187096.37,93380.65,0,2,5301.220000000001,93715.72,0.17414736703787656,0.02833416810812524,0,0,0,0,0
2,1377.34,16930.0,15552.66,55469.68,56847.02,0,2,1377.3400000000001,-1377.3399999999965,0.08135499113998818,0.02483050199676652,0,0,0,0,0
2,9583.89,1590.0,0.0,0.0,0.0,0,3,1590.0,0.0,6.0276037735849055,0.0,0,1,1,1,1
2,18864.22,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
2,50333.01,49566.0,0.0,0.0,27708.6,0,4,49566.0,-27708.6,1.0154745188233871,0.0,0,1,1,0,0
2,4592.82,383449.0,378856.18,0.0,0.0,0,3,4592.820000000007,0.0,0.011977655437880918,0.0,0,0,1,1,1
2,2362.45,119.0,0.0,0.0,0.0,0,3,119.0,0.0,19.85252100840336,0.0,0,1,1,1,1
2,6808.86,9210.62,2401.76,0.0,0.0,0,3,6808.860000000001,0.0,0.7392401380145961,0.0,0,0,1,1,1
2,119451.25,2401.76,0.0,193000.45,549946.93,0,4,2401.76,-356946.48000000004,49.734881919925385,0.6189169507117729,0,1,0,0,0
2,60949.25,0.0,0.0,632824.07,617488.4,0,4,0.0,15335.669999999925,0.0,0.09631310326106908,1,1,0,0,0
2,227236.78,0.0,0.0,312451.7,549946.93,0,4,0.0,-237495.23000000004,0.0,0.7272701028670991,1,1,0,0,0
2,351219.8,0.0,0.0,517739.35,68880.79,0,4,0.0,448858.56,0.0,0.6783718486918177,1,1,0,0,0
2,64185.86,0.0,0.0,75663.55,8629.02,0,4,0.0,67034.53,0.0,0.848306218780377,1,1,0,0,0
2,1231953.95,0.0,0.0,4775712.62,6235766.54,0,4,0.0,-1460053.92,0.0,0.25796232898117727,1,1,0,0,0
2,2474181.78,0.0,0.0,3799219.95,7173523.49,0,4,0.0,-3374303.54,0.0,0.6512341513683617,1,1,0,0,0
2,367966.09,0.0,0.0,6007666.57,6235766.54,0,4,0.0,-228099.96999999974,0.0,0.06124941950631591,1,1,0,0,0
2,602938.9,0.0,0.0,7091301.63,7473141.22,0,4,0.0,-381839.58999999985,0.0,0.08502513804366266,1,1,0,0,0
2,1232150.93,0.0,0.0,1811160.5,3208966.39,0,4,0.0,-1397805.8900000001,0.0,0.6803101823388926,1,1,0,0,0
2,521278.47,0.0,0.0,6273401.72,7173523.49,0,4,0.0,-900121.7700000005,0.0,0.08309343052878813,1,1,0,0,0
2,844849.66,0.0,0.0,916428.49,270110.78,0,4,0.0,646317.71,0.0,0.9218937093498698,1,1,0,0,0
2,378843.29,0.0,0.0,6794680.19,7173523.49,0,4,0.0,-378843.2999999998,0.0,0.05575586773864039,1,1,0,0,0
2,285251.82,0.0,0.0,1319120.27,1116289.38,0,4,0.0,202830.89000000013,0.0,0.21624398205934628,1,1,0,0,0
2,232336.31,0.0,0.0,1575612.32,2051802.27,0,4,0.0,-476189.94999999995,0.0,0.14745778961667422,1,1,0,0,0
2,896122.8,0.0,0.0,1765059.65,1748436.14,0,4,0.0,16623.51000000001,0.0,0.5077011419982322,1,1,0,0,0
2,414959.03,0.0,0.0,6375632.67,6235766.54,0,4,0.0,139866.1299999999,0.0,0.06508515334526009,1,1,0,0,0
2,317831.06,0.0,0.0,3964356.31,2943614.6,0,4,0.0,1020741.71,0.0,0.08017217302044174,1,1,0,0,0
2,548202.26,0.0,0.0,3726770.23,3809570.13,0,4,0.0,-82799.8999999999,0.0,0.1470984864017227,1,1,0,0,0
2,180173.39,0.0,0.0,280908.87,182906.2,0,4,0.0,98002.66999999998,0.0,0.6413944493813956,1,1,0,0,0
2,243853.63,0.0,0.0,1807948.63,2051802.27,0,4,0.0,-243853.64000000013,0.0,0.13487862760790942,1,1,0,0,0
2,1339661.93,0.0,0.0,3043311.43,3208966.39,0,4,0.0,-165654.95999999996,0.0,0.44019876401541985,1,1,0,0,0
2,744654.21,0.0,0.0,6942242.08,6818933.6,0,4,0.0,123308.48000000045,0.0,0.10726422406750759,1,1,0,0,0
2,10039.29,1595.0,0.0,0.0,0.0,0,3,1595.0,0.0,6.294225705329154,0.0,0,1,1,1,1
2,537.8,110016.0,109478.2,0.0,0.0,0,3,537.8000000000029,0.0,0.004888379872018615,0.0,0,0,1,1,1
2,3925.8,22062.0,18136.2,539688.48,549946.93,0,2,3925.7999999999993,-10258.45000000007,0.1779439760674463,0.0072741964030805335,0,0,0,0,0
2,158934.62,18136.2,0.0,168294.74,327229.36,0,1,18136.2,-158934.62,8.763391449145907,0.9443825754744326,0,1,0,0,0
2,482.58,439.0,0.0,4894.45,5377.03,0,2,439.0,-482.5799999999999,1.0992710706150342,0.09859739092237126,0,1,0,0,0
2,107159.07,6476.0,0.0,0.0,107159.07,0,4,6476.0,-107159.07,16.547107782581843,0.0,0,1,1,0,0
2,5536.65,20258.0,14721.35,0.0,0.0,0,3,5536.65,0.0,0.2733068417415342,0.0,0,0,1,1,1
2,4640.64,1023.0,0.0,0.0,0.0,0,3,1023.0,0.0,4.536304985337244,0.0,0,1,1,1,1
2,205.26,21335.0,21129.74,0.0,0.0,0,3,205.2599999999984,0.0,0.009620810874150457,0.0,0,0,1,1,1
2,10375.5,73405.0,63029.5,0.0,0.0,0,3,10375.5,0.0,0.14134595735985286,0.0,0,0,1,1,1
2,1760.56,20132.0,18371.44,0.0,0.0,0,3,1760.5600000000013,0.0,0.08745082455791774,0.0,0,0,1,1,1
2,7656.3,20116.0,12459.7,0.0,0.0,0,3,7656.299999999999,0.0,0.38060747663551403,0.0,0,0,1,1,1
2,74226.4,11558.0,0.0,0.0,74226.4,0,1,11558.0,-74226.4,6.4220799446270975,0.0,0,1,1,0,0
2,2181.96,30483.0,28301.04,0.0,0.0,0,3,2181.959999999999,0.0,0.07157956894006495,0.0,0,0,1,1,1
2,1739.48,147362.0,145622.52,332090.96,7074754.63,0,2,1739.4800000000105,-6742663.67,0.011804128608460798,0.0052379625148483416,0,0,0,0,0
2,2731.05,175409.0,172677.95,69810.0,72541.05,0,2,2731.0499999999884,-2731.050000000003,0.015569611593475821,0.03912118607649334,0,0,0,0,0
2,391.84,20661.0,20269.16,543614.29,549946.93,0,2,391.84000000000015,-6332.640000000014,0.01896520013552103,0.0007208051870748283,0,0,0,0,0
2,621.68,5956.0,5334.32,10659.79,11281.46,0,2,621.6800000000003,-621.6699999999983,0.10437877770315647,0.058320098238333014,0,0,0,0,0
2,6531.31,11321.0,4789.69,0.0,0.0,0,3,6531.31,0.0,0.5769198834025263,0.0,0,0,1,1,1
2,2101.83,416268.0,414166.17,0.0,0.0,0,3,2101.8300000000163,0.0,0.005049223096658883,0.0,0,0,1,1,1
2,92.37,14462.0,14369.63,0.0,0.0,0,3,92.3700000000008,0.0,0.006387083390955608,0.0,0,0,1,1,1
2,9627.9,24536.0,14908.1,0.0,0.0,0,3,9627.9,0.0,0.3923989240299967,0.0,0,0,1,1,1
2,13330.81,32586.0,19255.19,0.0,0.0,0,3,13330.810000000001,0.0,0.4090962376480697,0.0,0,0,1,1,1
2,9677.36,355127.0,345449.64,0.0,0.0,0,3,9677.359999999986,0.0,0.027250420272184318,0.0,0,0,1,1,1
2,9047.91,880.0,9927.91,0.0,0.0,0,0,-9047.91,0.0,10.28171590909091,0.0,0,0,1,1,0
2,12368.9,9927.91,0.0,0.0,0.0,0,3,9927.91,0.0,1.245871487553775,0.0,0,1,1,1,1
2,10554.67,52743.0,42188.33,0.0,0.0,0,3,10554.669999999998,0.0,0.2001150863621713,0.0,0,0,1,1,1
2,2929.78,26009.0,23079.22,0.0,0.0,0,3,2929.779999999999,0.0,0.11264485370448692,0.0,0,0,1,1,1
2,3106.9,100.0,0.0,461082.25,182906.2,0,2,100.0,278176.05,31.069000000000003,0.0067382771728905205,0,1,0,0,0
2,30709.74,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
2,12230.25,113718.0,101487.75,0.0,0.0,0,3,12230.25,0.0,0.10754893684377144,0.0,0,0,1,1,1
2,161238.92,101487.75,262726.67,16700000.0,15900000.0,0,0,-161238.91999999998,800000.0,1.5887525341728437,0.0096550251497006,0,0,0,0,0
2,27505.56,262726.67,290232.23,107562.34,0.0,0,0,-27505.559999999998,107562.34,0.10469268308390618,0.25571738212463585,0,0,0,1,0
2,392853.36,290232.23,683085.59,483173.63,90320.27,0,0,-392853.36,392853.36,1.353582818834421,0.8130687098962748,0,0,0,0,0
2,201398.6,683085.59,884484.19,616919.0,7616.73,0,0,-201398.59999999998,609302.27,0.29483655188802915,0.32645874093681665,0,0,0,0,0
2,155944.68,884484.19,1040428.87,2798692.37,1982491.06,0,0,-155944.68000000005,816201.31,0.17631143864764842,0.0557205506655953,0,0,0,0,0
2,152980.34,1040428.87,1193409.21,415520.4,7616.73,0,0,-152980.33999999997,407903.67000000004,0.1470358468618811,0.36816565444199606,0,0,0,0,0
2,258194.98,1193409.21,1451604.19,626274.96,167163.39,0,0,-258194.97999999998,459111.56999999995,0.21635075197718645,0.41227096162362936,0,0,0,0,0
2,102737.96,1451604.19,1554342.15,165598.0,70407.1,0,0,-102737.95999999996,95190.9,0.07077546393690143,0.6204058020024397,0,0,0,0,0
2,451450.27,1554342.15,2005792.43,5060183.55,4450740.26,0,0,-451450.28,609443.29,0.2904445909801777,0.08921618465796563,0,0,0,0,0
2,54843.76,2005792.43,2060636.18,9367714.52,9126860.4,0,0,-54843.75,240854.11999999918,0.027342689691973763,0.005854550742650087,0,0,0,0,0
2,382001.01,2060636.18,2442637.2,416304.0,0.0,0,0,-382001.02000000025,416304.0,0.1853801334304438,0.9176011040009224,0,0,0,1,0
2,119675.03,2442637.2,2562312.23,1923836.34,1378570.36,0,0,-119675.0299999998,545265.98,0.04899418955872775,0.062206450471769335,0,0,0,0,0
2,283675.61,2562312.23,2845987.84,10700000.0,9989133.64,0,0,-283675.60999999987,710866.3599999994,0.11071078952778522,0.026511739252336446,0,0,0,0,0
2,222925.42,2845987.84,3068913.26,448593.63,99603.15,0,0,-222925.41999999993,348990.48,0.07832971626470478,0.4969429013069134,0,0,0,0,0
2,70325.16,3068913.26,3139238.42,110481.0,40155.84,0,0,-70325.16000000015,70325.16,0.022915329969280397,0.6365362370000271,0,0,0,0,0
2,378605.9,3139238.42,3517844.32,868959.15,68880.79,0,0,-378605.8999999999,800078.36,0.12060437894360379,0.4357004584162558,0,0,0,0,0
2,186350.94,3517844.32,3704195.26,2107162.1,1572841.87,0,0,-186350.93999999994,534320.23,0.052973049131406706,0.08843692661328713,0,0,0,0,0
2,81518.63,3704195.26,3785713.89,104255.56,22736.93,0,0,-81518.63000000035,81518.63,0.022007109312050684,0.781911583420587,0,0,0,0,0
2,73309.71,3785713.89,3859023.6,353797.26,280487.56,0,0,-73309.70999999996,73309.70000000001,0.019364831080776683,0.20720824689258477,0,0,0,0,0
2,142596.78,3859023.6,4001620.38,1604372.08,1116289.38,0,0,-142596.7799999998,488082.7000000002,0.03695151799538101,0.08888011813319513,0,0,0,0,0
2,57817.21,4001620.38,4059437.59,241346.84,6433.54,0,0,-57817.20999999996,234913.3,0.014448449505347632,0.23956066712951368,0,0,0,0,0
2,295815.29,4059437.59,4355252.87,303104.48,7289.2,0,0,-295815.28000000026,295815.27999999997,0.07287100329580384,0.9759515596734168,0,0,0,0,0
2,696235.62,4355252.87,5051488.49,4382973.37,3208966.39,0,0,-696235.6200000001,1174006.98,0.15986112420609,0.15885006848672684,0,0,0,0,0
2,10391.99,5051488.49,5061880.48,51574.35,41182.36,0,0,-10391.990000000224,10391.989999999998,0.002057213437301131,0.20149531695503675,0,0,0,0,0
2,51613.5,5061880.48,5113493.98,2661182.46,1748436.14,0,0,-51613.5,912746.3200000001,0.010196507049885934,0.01939494971720203,0,0,0,0,0
2,19748.91,5113493.98,5133242.89,84916.82,65167.91,0,0,-19748.909999999218,19748.910000000003,0.0038621166030980638,0.2325677056677346,0,0,0,0,0
2,22391.5,5133242.89,5155634.39,37068.76,14677.26,0,0,-22391.5,22391.5,0.0043620573738329385,0.6040531164247198,0,0,0,0,0
2,15427.16,5155634.39,5171061.55,24044.18,8617.02,0,0,-15427.160000000149,15427.16,0.002992291313348928,0.641617222962064,0,0,0,0,0
2,130148.62,5171061.55,5301210.16,4274972.49,3809570.13,0,0,-130148.61000000034,465402.36000000034,0.025168646464863678,0.030444317549280883,0,0,0,0,0
2,224321.58,5301210.16,5525531.75,1528227.01,930271.58,0,0,-224321.58999999985,597955.43,0.04231516450575881,0.14678550930728543,0,0,0,0,0
2,356617.79,5525531.75,5882149.54,1097218.45,482981.46,0,0,-356617.79000000004,614236.99,0.06453999472539453,0.3250198627265154,0,0,0,0,0
2,167104.98,5882149.54,6049254.52,2609568.96,1748436.14,0,0,-167104.97999999952,861132.8200000001,0.028408828926168375,0.06403547197311851,0,0,0,0,0
2,178961.93,6049254.52,6228216.45,1461775.3,1116289.38,0,0,-178961.93000000063,345485.92000000016,0.029584129649086084,0.12242779721342945,0,0,0,0,0
2,156690.67,6228216.45,6384907.12,1155321.27,1099502.6,0,0,-156690.66999999993,55818.669999999925,0.02515819275998348,0.13562519280892318,0,0,0,0,0
2,215815.13,6384907.12,6600722.25,4733576.66,4517761.53,0,0,-215815.1299999999,215815.1299999999,0.033800825281229775,0.045592402004111625,0,0,0,0,0
2,295618.46,6600722.25,6896340.72,333830.44,7074754.63,0,0,-295618.46999999974,-6740924.1899999995,0.04478577476881413,0.8855347642953112,0,0,0,0,0
2,332188.93,6896340.72,7228529.64,1282813.37,1116289.38,0,0,-332188.9199999999,166523.99000000022,0.0481688686054363,0.25895343607153076,0,0,0,0,0
2,101576.37,7228529.64,7330106.02,354823.0,215080.02,0,0,-101576.37999999989,139742.98,0.014052148231905153,0.28627335319300046,0,0,0,0,0
2,133213.71,7330106.02,7463319.72,393957.76,84261.95,0,0,-133213.7000000002,309695.81,0.018173503853359,0.3381421145251714,0,0,0,0,0
2,168729.73,7463319.72,7632049.45,241877.32,73147.6,0,0,-168729.73000000045,168729.72,0.022607865712605438,0.697583923949546,0,0,0,0,0
2,10321.88,7632049.45,7642371.33,11617.0,0.0,0,0,-10321.879999999888,11617.0,0.0013524388262447643,0.8885151071705258,0,0,0,1,0
2,287474.24,7642371.33,7929845.57,1010782.35,486798.02,0,0,-287474.2400000002,523984.32999999996,0.037615842987310064,0.28440765709848415,0,0,0,0,0
2,84299.07,7929845.57,8014144.64,3781474.32,2560556.45,0,0,-84299.06999999937,1220917.8699999996,0.010630606769811281,0.0222926464300305,0,0,0,0,0
2,111692.26,8014144.64,8125836.9,122624.0,0.0,0,0,-111692.26000000071,122624.0,0.013936890961828211,0.9108515461899791,0,0,0,1,0
2,73061.34,8125836.9,8198898.24,145368.0,72306.66,0,0,-73061.33999999985,73061.34,0.008991238797815397,0.5025957569754004,0,0,0,0,0
2,221099.31,8198898.24,8419997.55,7694240.53,7473141.22,0,0,-221099.31000000052,221099.31000000052,0.026966953794025864,0.028735689914804366,0,0,0,0,0
2,208690.04,8419997.55,8628687.59,303303.0,155166.96,0,0,-208690.0399999991,148136.04,0.024785047591848762,0.6880579486520081,0,0,0,0,0
2,130711.51,8628687.59,8759399.1,2730020.33,2485918.01,0,0,-130711.50999999978,244102.3200000003,0.015148480998603404,0.04787931744083385,0,0,0,0,0
2,98893.95,8759399.1,8858293.05,11600000.0,11200000.0,0,0,-98893.95000000112,400000.0,0.011290038148849732,0.00852534051724138,0,0,0,0,0
2,73242.08,8858293.05,8931535.13,8813776.61,7928126.25,0,0,-73242.08000000007,885650.3599999994,0.008268193385180455,0.008309954204750374,0,0,0,0,0
2,105879.16,8931535.13,9037414.29,7906932.46,7103899.5,0,0,-105879.15999999829,803032.96,0.01185453099147134,0.013390674643501382,0,0,0,0,0
2,42829.9,9037414.29,9080244.19,10100000.0,9670814.67,0,0,-42829.90000000037,429185.3300000001,0.004739176342440312,0.004240584158415842,0,0,0,0,0
2,257619.2,9080244.19,9337863.38,740600.66,482981.46,0,0,-257619.19000000134,257619.2,0.028371395593492298,0.34785170188749226,0,0,0,0,0
2,119973.24,9337863.38,9457836.62,4144823.87,3809570.13,0,0,-119973.23999999836,335253.7400000002,0.012848039762175231,0.028945316800638866,0,0,0,0,0
2,177096.09,9457836.62,9634932.72,183529.63,6433.54,0,0,-177096.1000000015,177096.09,0.018724799033375563,0.9649454968116047,0,0,0,0,0
2,48513.85,9634932.72,9683446.56,464189.15,182906.2,0,0,-48513.83999999985,281282.95,0.0050352038161403994,0.10451310634899587,0,0,0,0,0
2,66892.29,9683446.56,9750338.86,362727.08,62111.53,0,0,-66892.29999999888,300615.55000000005,0.00690790098189998,0.1844149325713426,0,0,0,0,0
2,12615.19,9750338.86,9762954.05,83866.86,74584.25,0,0,-12615.190000001341,9282.61,0.0012938206744539749,0.1504192478411616,0,0,0,0,0
2,43249.45,9762954.05,9806203.5,48020.03,4770.58,0,0,-43249.449999999255,43249.45,0.004429955296163664,0.9006543727690299,0,0,0,0,0
2,438969.05,9806203.5,10200000.0,1187114.17,331525.89,0,0,-393796.5,855588.2799999999,0.04476442386699399,0.36977829183860217,0,0,0,0,0
2,10443.68,10200000.0,10300000.0,68235.87,57792.19,0,0,-100000.0,10443.679999999993,0.0010238901960784314,0.15305263932298366,0,0,0,0,0
2,61344.23,10300000.0,10300000.0,4410975.57,3512606.05,0,0,0.0,898369.5200000005,0.005955750485436894,0.013907179721695896,0,0,0,0,0
2,208929.58,10300000.0,10500000.0,4282187.37,2943614.6,0,0,-200000.0,1338572.77,0.020284425242718444,0.04879038723613815,0,0,0,0,0
2,16624.23,10500000.0,10500000.0,17411.72,787.49,0,0,0.0,16624.23,0.00158326,0.9547724176589101,0,0,0,0,0
2,333871.74,10500000.0,10900000.0,1761278.15,270110.78,0,0,-400000.0,1491167.3699999999,0.03179730857142857,0.18956218811889536,0,0,0,0,0
2,250326.22,10900000.0,11100000.0,4073257.79,2943614.6,0,0,-200000.0,1129643.19,0.022965708256880733,0.06145602191311343,0,0,0,0,0
2,188118.26,11100000.0,11100000.0,11100000.0,12500000.0,0,0,0.0,-1400000.0,0.016947590990990993,0.016947590990990993,0,0,0,0,0
2,126065.07,11100000.0,11300000.0,225668.22,99603.15,0,0,-200000.0,126065.07,0.011357213513513514,0.5586301429594296,0,0,0,0,0
2,121400.87,11300000.0,11400000.0,2442463.98,1748436.14,0,0,-100000.0,694027.8400000001,0.010743439823008849,0.049704262168893884,0,0,0,0,0
2,348792.33,11400000.0,11700000.0,11900000.0,11600000.0,0,0,-300000.0,300000.0,0.030595818421052634,0.029310279831932774,0,0,0,0,0
2,502911.34,11700000.0,12200000.0,7801053.3,7103899.5,0,0,-500000.0,697153.7999999998,0.042983875213675214,0.06446710728152569,0,0,0,0,0
2,232769.1,12200000.0,12500000.0,415675.3,182906.2,0,0,-300000.0,232769.09999999998,0.01907943442622951,0.5599781848957588,0,0,0,0,0
2,799.18,55261.0,54461.82,0.0,0.0,0,3,799.1800000000003,0.0,0.014461917084381389,0.0,0,0,1,1,1
2,5619.13,6685.0,1065.87,23539.55,29158.68,0,2,5619.13,-5619.130000000001,0.8405579655946148,0.23871017075517587,0,0,0,0,0
2,165664.94,1065.87,0.0,950624.44,1116289.38,0,1,1065.87,-165664.93999999994,155.4269657650558,0.1742695990437612,0,1,0,0,0
2,4696.36,2108.0,0.0,0.0,0.0,0,3,2108.0,0.0,2.227874762808349,0.0,0,1,1,1,1
2,3738.26,32426.0,28687.74,0.0,0.0,0,3,3738.2599999999984,0.0,0.11528588169987049,0.0,0,0,1,1,1
2,4122.31,20666.0,16543.69,6086706.95,5792135.89,0,2,4122.310000000001,294571.0600000005,0.19947304751766187,0.0006772644114236517,0,0,0,0,0
2,82399.46,10895.0,0.0,0.0,82399.46,0,1,10895.0,-82399.46,7.563052776502984,0.0,0,1,1,0,0
2,3779.27,125959.0,122179.73,0.0,0.0,0,3,3779.270000000004,0.0,0.030003969545645805,0.0,0,0,1,1,1
2,4215.24,17183.0,12967.76,6790591.7,6235766.54,0,2,4215.24,554825.1600000001,0.24531455508351277,0.0006207470845287311,0,0,0,0,0
2,4296.12,12967.76,8671.64,0.0,0.0,0,3,4296.120000000001,0.0,0.33129237431908054,0.0,0,0,1,1,1
2,9059.91,29303.0,20243.09,0.0,0.0,0,3,9059.91,0.0,0.30918028870764086,0.0,0,0,1,1,1
2,4878.63,52904.0,48025.37,0.0,0.0,0,3,4878.629999999997,0.0,0.09221665658551338,0.0,0,0,1,1,1
2,9264.89,45184.0,35919.11,0.0,0.0,0,3,9264.89,0.0,0.20504802584985835,0.0,0,0,1,1,1
2,8499.58,10074.0,1574.42,449166.44,411058.34,0,2,8499.58,38108.09999999998,0.8437145126067104,0.01892300769398533,0,0,0,0,0
2,3208.39,20130.0,16921.61,0.0,0.0,0,3,3208.3899999999994,0.0,0.15938350720317931,0.0,0,0,1,1,1
2,1939.74,25183.78,23244.03,0.0,0.0,0,3,1939.75,0.0,0.07702338568713672,0.0,0,0,1,1,1
2,12956.39,23244.03,10287.64,0.0,0.0,0,3,12956.39,0.0,0.5574072138093094,0.0,0,0,1,1,1
2,4054.4,10287.64,6233.24,0.0,0.0,0,3,4054.3999999999996,0.0,0.39410399275246805,0.0,0,0,1,1,1
2,2688.02,11953.0,9264.98,0.0,0.0,0,3,2688.0200000000004,0.0,0.22488245628712458,0.0,0,0,1,1,1
2,183.35,72857.0,72673.65,0.0,0.0,0,3,183.35000000000582,0.0,0.002516573561908945,0.0,0,0,1,1,1
2,2577.79,11610.0,9032.21,0.0,0.0,0,3,2577.790000000001,0.0,0.2220318690783807,0.0,0,0,1,1,1
2,6142.72,51302.0,45159.28,0.0,0.0,0,3,6142.720000000001,0.0,0.11973646251608125,0.0,0,0,1,1,1
2,15025.01,41674.0,26648.99,0.0,0.0,0,3,15025.009999999998,0.0,0.36053678552574747,0.0,0,0,1,1,1
2,14037.48,213151.4,199113.92,0.0,0.0,0,3,14037.479999999981,0.0,0.06585685104578248,0.0,0,0,1,1,1
2,3181.52,199113.92,195932.4,0.0,0.0,0,3,3181.5200000000186,0.0,0.015978390661988875,0.0,0,0,1,1,1
2,6174.06,10397.0,4222.94,47923.33,54097.39,0,2,6174.06,-6174.059999999998,0.5938309127632971,0.12883203233164306,0,0,0,0,0
2,688.58,51384.0,50695.42,0.0,0.0,0,3,688.5800000000017,0.0,0.013400669469095438,0.0,0,0,1,1,1
2,6557.5,21395.0,14837.5,0.0,0.0,0,3,6557.5,0.0,0.3064968450572564,0.0,0,0,1,1,1
2,5096.21,337.0,0.0,0.0,0.0,0,3,337.0,0.0,15.122284866468842,0.0,0,1,1,1,1
2,6517.62,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
2,6601.34,100140.0,93538.66,0.0,0.0,0,3,6601.3399999999965,0.0,0.06592111044537648,0.0,0,0,1,1,1
2,22251.46,93538.66,71287.2,114680.0,136931.46,0,1,22251.460000000006,-22251.459999999992,0.23788516961863682,0.19403086850366236,0,0,0,0,0
2,2530.52,780370.9,777840.38,0.0,0.0,0,3,2530.5200000000186,0.0,0.0032427144579583885,0.0,0,0,1,1,1
2,17925.91,777840.38,759914.47,0.0,0.0,0,3,17925.910000000033,0.0,0.023045743652444477,0.0,0,0,1,1,1
2,956.17,759914.47,758958.3,0.0,0.0,0,3,956.1699999999255,0.0,0.0012582600249736,0.0,0,0,1,1,1
2,7663.4,758958.3,751294.9,0.0,0.0,0,3,7663.400000000023,0.0,0.010097260943058399,0.0,0,0,1,1,1
